Age,Gender,Education Level,Years of Experience,Salary
21,Female,High School,0,25000
36,Male,Bachelor's,11,160000
25,Female,Bachelor's,3,65000
30,Male,Master's,7,120000
28,Female,PhD,6,105000
26,Male,Bachelor's,5,85000
28,Female,Master's,7,110000
34,Male,PhD,12,170000
31,Male,Bachelor's,9,140000
24,Female,High School,1,30000
29,Male,Bachelor's,6,95000
27,Female,Master's,4,80000
33,Male,PhD,10,155000
21,Female,High School,0,25000
36,Male,Bachelor's,11,160000
25,Female,Bachelor's,3,65000
30,Male,Master's,7,120000
28,Female,PhD,6,105000
26,Male,Bachelor's,5,85000
28,Female,Master's,7,110000
34,Male,PhD,12,170000
31,Male,Bachelor's,9,140000
24,Female,High School,1,30000
29,Male,Bachelor's,6,95000
27,Female,Master's,4,80000
33,Male,PhD,10,155000
21,Female,High School,0,25000
36,Male,Bachelor's,11,160000
25,Female,Bachelor's,3,65000
30,Male,Master's,7,120000
28,Female,PhD,6,105000
26,Male,Bachelor's,5,85000
28,Female,Master's,7,110000
34,Male,PhD,12,170000
31,Male,Bachelor's,9,140000
24,Female,High School,1,30000
29,Male,Bachelor's,6,95000
27,Female,Master's,4,80000
33,Male,PhD,10,155000
21,Female,High School,0,25000
36,Male,Bachelor's,11,160000
25,Female,Bachelor's,3,65000
30,Male,Master's,7,120000
28,Female,PhD,6,105000
26,Male,Bachelor's,5,85000
28,Female,Master's,7,110000
34,Male,PhD,12,170000
31,Male,Bachelor's,9,140000
24,Female,High School,1,30000
29,Male,Bachelor's,6,95000
27,Female,Master's,4,80000
33,Male,PhD,10,155000
21,Female,High School,0,25000
36,Male,Bachelor's,11,160000
23,Male,Bachelor's,1,60000
39,Female,Master's,12,150000
28,Male,Bachelor's,4,80000
31,Female,PhD,8,120000
35,Male,Bachelor's,10,130000
27,Female,Bachelor's,2,50000
42,Male,Master's,18,180000
29,Female,Bachelor's,3,60000
33,Male,Bachelor's,7,110000
24,Female,High School,0,25000
30,Male,Master's,6,100000
26,Female,Bachelor's,3,55000
32,Male,PhD,9,140000
22,Female,High School,0,25000
37,Male,Bachelor's,12,150000
38,Female,Master's,14,170000
25,Male,Bachelor's,1,55000
29,Female,Bachelor's,4,65000
27,Male,Bachelor's,3,60000
34,Female,PhD,10,150000
26,Male,Bachelor's,2,50000
31,Female,Master's,7,120000
25,Male,Bachelor's,1,55000
29,Female,Bachelor's,4,65000
27,Male,Bachelor's,3,60000
34,Female,PhD,10,150000
26,Male,Bachelor's,2,50000
31,Female,Master's,7,120000
23,Male,Bachelor's,1,60000
39,Female,Master's,12,150000
28,Male,Bachelor's,4,80000
31,Female,PhD,8,120000
35,Male,Bachelor's,10,130000
27,Female,Bachelor's,2,50000
42,Male,Master's,18,180000
29,Female,Bachelor's,3,60000
33,Male,Bachelor's,7,110000
24,Female,High School,0,25000
30,Male,Master's,6,100000
26,Female,Bachelor's,3,55000
32,Male,PhD,9,140000
22,Female,High School,0,25000
37,Male,Bachelor's,12,150000
38,Female,Master's,14,170000
25,Male,Bachelor's,1,55000
29,Female,Bachelor's,4,65000
27,Male,Bachelor's,3,60000
34,Female,PhD,10,150000
26,Male,Bachelor's,2,50000
31,Female,Master's,7,120000
25,Male,Bachelor's,1,55000
29,Female,Bachelor's,4,65000
27,Male,Bachelor's,3,60000
34,Female,PhD,10,150000
26,Male,Bachelor's,2,50000
31,Female,Master's,7,120000
23,Male,Bachelor's,1,60000
39,Female,Master's,12,150000
28,Male,Bachelor's,4,80000
31,Female,PhD,8,120000
35,Male,Bachelor's,10,130000
27,Female,Bachelor's,2,50000
42,Male,Master's,18,180000
29,Female,Bachelor's,3,60000
33,Male,Bachelor's,7,110000
24,Female,High School,0,25000
30,Male,Master's,6,100000
26,Female,Bachelor's,3,55000
32,Male,PhD,9,140000
22,Female,High School,0,25000
37,Male,Bachelor's,12,150000
38,Female,Master's,14,170000
25,Male,Bachelor's,1,55000
29,Female,Bachelor's,4,65000
27,Male,Bachelor's,3,60000
34,Female,PhD,10,150000
26,Male,Bachelor's,2,50000
31,Female,Master's,7,120000
25,Male,Bachelor's,1,55000
29,Female,Bachelor's,4,65000
27,Male,Bachelor's,3,60000
34,Female,PhD,10,150000
26,Male,Bachelor's,2,50000
31,Female,Master's,7,120000
23,Male,Bachelor's,1,60000
39,Female,Master's,12,150000
28,Male,Bachelor's,4,80000
31,Female,PhD,8,120000
35,Male,Bachelor's,10,130000
27,Female,Bachelor's,2,50000
42,Male,Master's,18,180000
29,Female,Bachelor's,3,60000
33,Male,Bachelor's,7,110000
24,Female,High School,0,25000
30,Male,Master's,6,100000
26,Female,Bachelor's,3,55000
32,Male,PhD,9,140000
22,Female,High School,0,25000
37,Male,Bachelor's,12,150000
38,Female,Master's,14,170000
25,Male,Bachelor's,1,55000
29,Female,Bachelor's,4,65000
27,Male,Bachelor's,3,60000
34,Female,PhD,10,150000
26,Male,Bachelor's,2,50000
31,Female,Master's,7,120000
25,Male,Bachelor's,1,55000
29,Female,Bachelor's,4,65000
27,Male,Bachelor's,3,60000
34,Female,PhD,10,150000
26,Male,Bachelor's,2,50000
31,Female,Master's,7,120000
23,Male,Bachelor's,1,60000
39,Female,Master's,12,150000
28,Male,Bachelor's,4,80000
31,Female,PhD,8,120000
35,Male,Bachelor's,10,130000
27,Female,Bachelor's,2,50000
42,Male,Master's,18,180000
29,Female,Bachelor's,3,60000
33,Male,Bachelor's,7,110000
24,Female,High School,0,25000
30,Male,Master's,6,100000
28,Male,Bachelor's,3,85000
36,Female,Master's,11,160000
25,Male,Bachelor's,1,55000
29,Female,PhD,5,100000
33,Male,Bachelor's,8,120000
27,Female,Bachelor's,2,50000
43,Male,Master's,19,185000
30,Female,Bachelor's,4,65000
34,Male,Bachelor's,9,130000
25,Female,High School,0,25000
31,Male,Master's,6,100000
27,Female,Bachelor's,3,55000
33,Male,PhD,10,150000
23,Female,High School,0,25000
38,Male,Bachelor's,13,160000
39,Female,Master's,14,170000
26,Male,Bachelor's,1,55000
30,Female,Bachelor's,4,65000
28,Male,Bachelor's,3,60000
35,Female,PhD,11,160000
27,Male,Bachelor's,2,50000
32,Female,Master's,8,120000
26,Male,Bachelor's,1,55000
30,Female,Bachelor's,4,65000
28,Male,Bachelor's,3,60000
35,Female,PhD,11,160000
27,Male,Bachelor's,2,50000
32,Female,Master's,8,120000
28,Male,Bachelor's,3,85000
36,Female,Master's,11,160000
25,Male,Bachelor's,1,55000
29,Female,PhD,5,100000
33,Male,Bachelor's,8,120000
27,Female,Bachelor's,2,50000
43,Male,Master's,19,185000
30,Female,Bachelor's,4,65000
34,Male,Bachelor's,9,130000
25,Female,High School,0,25000
31,Male,Master's,6,100000
27,Female,Bachelor's,3,55000
33,Male,PhD,10,150000
23,Female,High School,0,25000
38,Male,Bachelor's,13,160000
39,Female,Master's,14,170000
26,Male,Bachelor's,1,55000
30,Female,Bachelor's,4,65000
28,Male,Bachelor's,3,60000
35,Female,PhD,11,160000
27,Male,Bachelor's,2,50000
32,Female,Master's,8,120000
26,Male,Bachelor's,1,55000
30,Female,Bachelor's,4,65000
28,Male,Bachelor's,3,60000
35,Female,PhD,11,160000
27,Male,Bachelor's,2,50000
32,Female,Master's,8,120000
28,Male,Bachelor's,3,85000
36,Female,Master's,11,160000
25,Male,Bachelor's,1,55000
29,Female,PhD,5,100000
33,Male,Bachelor's,8,120000
27,Female,Bachelor's,2,50000
43,Male,Master's,19,185000
30,Female,Bachelor's,4,65000
34,Male,Bachelor's,9,130000
25,Female,High School,0,25000
31,Male,Master's,6,100000
27,Female,Bachelor's,3,55000
33,Male,PhD,10,150000
23,Female,High School,0,25000
38,Male,Bachelor's,13,160000
39,Female,Master's,14,170000
26,Male,Bachelor's,1,55000
30,Female,Bachelor's,4,65000
28,Male,Bachelor's,3,60000
35,Female,PhD,11,160000
27,Male,Bachelor's,2,50000
32,Female,Master's,8,120000
26,Male,Bachelor's,1,55000
30,Female,Bachelor's,4,65000
28,Male,Bachelor's,3,60000
35,Female,PhD,11,160000
27,Male,Bachelor's,2,50000
32,Female,Master's,8,120000
28,Male,Bachelor's,3,85000
36,Female,Master's,11,160000
25,Male,Bachelor's,1,55000
29,Female,PhD,5,100000
33,Male,Bachelor's,8,120000
27,Female,Bachelor's,2,50000
43,Male,Master's,19,185000
30,Female,Bachelor's,4,65000
34,Male,Bachelor's,9,130000
25,Female,High School,0,25000
31,Male,Master's,6,100000
27,Female,Bachelor's,3,55000
33,Male,PhD,10,150000
23,Female,High School,0,25000
38,Male,Bachelor's,13,160000
39,Female,Master's,14,170000
26,Male,Bachelor's,1,55000
30,Female,Bachelor's,4,65000
28,Male,Bachelor's,3,60000
35,Female,PhD,11,160000
27,Male,Bachelor's,2,50000
32,Female,Master's,8,120000
26,Male,Bachelor's,1,55000
30,Female,Bachelor's,4,65000
28,Male,Bachelor's,3,60000
35,Female,PhD,11,160000
27,Male,Bachelor's,2,50000
32,Female,Master's,8,120000
28,Male,Bachelor's,3,85000
36,Female,Master's,11,160000
25,Male,Bachelor's,1,55000
29,Female,PhD,5,100000
33,Male,Bachelor's,8,120000
27,Female,Bachelor's,2,50000
43,Male,Master's,19,185000
30,Female,Bachelor's,4,65000
34,Male,Bachelor's,9,130000
25,Female,High School,0,25000
31,Male,Master's,6,100000
27,Female,Bachelor's,3,55000
33,Male,PhD,10,150000
27,Male,Bachelor's,3,85000
35,Female,Master's,11,160000
24,Male,Bachelor's,1,55000
28,Female,PhD,5,100000
32,Male,Bachelor's,8,120000
26,Female,Bachelor's,2,50000
41,Male,Master's,19,185000
29,Female,Bachelor's,4,65000
33,Male,Bachelor's,9,130000
24,Female,High School,0,25000
30,Male,Master's,6,100000
26,Female,Bachelor's,3,55000
32,Male,PhD,10,150000
22,Female,High School,0,25000
37,Male,Bachelor's,13,160000
38,Female,Master's,14,170000
27,Male,Bachelor's,1,55000
31,Female,Bachelor's,4,65000
29,Male,Bachelor's,3,60000
34,Female,PhD,11,160000
26,Male,Bachelor's,2,50000
31,Female,Master's,8,120000
27,Male,Bachelor's,1,55000
31,Female,Bachelor's,4,65000
29,Male,Bachelor's,3,60000
34,Female,PhD,11,160000
26,Male,Bachelor's,2,50000
31,Female,Master's,8,120000
27,Male,Bachelor's,3,85000
35,Female,Master's,11,160000
24,Male,Bachelor's,1,55000
28,Female,PhD,5,100000
32,Male,Bachelor's,8,120000
26,Female,Bachelor's,2,50000
41,Male,Master's,19,185000
29,Female,Bachelor's,4,65000
33,Male,Bachelor's,9,130000
24,Female,High School,0,25000
30,Male,Master's,6,100000
26,Female,Bachelor's,3,55000
32,Male,PhD,10,150000
22,Female,High School,0,25000
37,Male,Bachelor's,13,160000
38,Female,Master's,14,170000
27,Male,Bachelor's,1,55000
31,Female,Bachelor's,4,65000
29,Male,Bachelor's,3,60000
34,Female,PhD,11,160000
26,Male,Bachelor's,2,50000
31,Female,Master's,8,120000
27,Male,Bachelor's,1,55000
31,Female,Bachelor's,4,65000
29,Male,Bachelor's,3,60000
34,Female,PhD,11,160000
26,Male,Bachelor's,2,50000
31,Female,Master's,8,120000
27,Male,Bachelor's,3,85000
35,Female,Master's,11,160000
24,Male,Bachelor's,1,55000
28,Female,PhD,5,100000
32,Male,Bachelor's,8,120000
26,Female,Bachelor's,2,50000
41,Male,Master's,19,185000
29,Female,Bachelor's,4,65000
33,Male,Bachelor's,9,130000
24,Female,High School,0,25000
30,Male,Master's,6,100000
26,Female,Bachelor's,3,55000
32,Male,PhD,10,150000
22,Female,High School,0,25000
37,Male,Bachelor's,13,160000
38,Female,Master's,14,170000
27,Male,Bachelor's,1,55000
31,Female,Bachelor's,4,65000
29,Male,Bachelor's,3,60000
34,Female,PhD,11,160000
26,Male,Bachelor's,2,50000
31,Female,Master's,8,120000
27,Male,Bachelor's,1,55000
31,Female,Bachelor's,4,65000
29,Male,Bachelor's,3,60000
34,Female,PhD,11,160000
26,Male,Bachelor's,2,50000
31,Female,Master's,8,120000
27,Male,Bachelor's,3,85000
35,Female,Master's,11,160000
24,Male,Bachelor's,1,55000
28,Female,PhD,5,100000
32,Male,Bachelor's,8,120000
26,Female,Bachelor's,2,50000
41,Male,Master's,19,185000
29,Female,Bachelor's,4,65000
33,Male,Bachelor's,9,130000
24,Female,High School,0,25000
30,Male,Master's,6,100000
26,Female,Bachelor's,3,55000
32,Male,PhD,10,150000
22,Female,High School,0,25000
37,Male,Bachelor's,13,160000
38,Female,Master's,14,170000
27,Male,Bachelor's,1,55000
31,Female,Bachelor's,4,65000
29,Male,Bachelor's,3,60000
34,Female,PhD,11,160000
26,Male,Bachelor's,2,50000
31,Female,Master's,8,120000
27,Male,Bachelor's,1,55000
31,Female,Bachelor's,4,65000
29,Male,Bachelor's,3,60000
34,Female,PhD,11,160000
26,Male,Bachelor's,2,50000
31,Female,Master's,8,120000
27,Male,Bachelor's,3,85000
35,Female,Master's,11,160000
24,Male,Bachelor's,1,55000
28,Female,PhD,5,100000
32,Male,Bachelor's,8,120000
26,Female,Bachelor's,2,50000
41,Male,Master's,19,185000
29,Female,Bachelor's,4,65000
33,Male,Bachelor's,9,130000
24,Female,High School,0,25000
30,Male,Master's,6,100000
26,Female,Bachelor's,7,100000
31,Male,Bachelor's,7,120000
26,Female,Bachelor's,2,50000
33,Male,Master's,9,130000
29,Female,High School,3,35000
36,Male,PhD,13,160000
27,Female,Bachelor's,2,50000
31,Male,Bachelor's,6,100000
28,Female,Master's,4,80000
25,Male,Bachelor's,1,60000
30,Female,Bachelor's,5,90000
34,Male,PhD,11,170000
28,Female,Bachelor's,3,60000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
37,Male,Master's,14,180000
39,Female,Bachelor's,16,200000
26,Male,Bachelor's,2,50000
31,Female,PhD,8,140000
29,Male,Bachelor's,4,70000
33,Female,Master's,9,130000
27,Male,Bachelor's,3,80000
36,Female,PhD,12,160000
25,Male,Bachelor's,1,55000
30,Female,Bachelor's,5,85000
34,Male,PhD,11,170000
28,Female,Bachelor's,3,60000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
37,Male,Master's,14,180000
39,Female,Bachelor's,16,200000
26,Male,Bachelor's,2,50000
31,Female,PhD,8,140000
29,Male,Bachelor's,4,70000
33,Female,Master's,9,130000
27,Male,Bachelor's,3,80000
36,Female,PhD,12,160000
25,Male,Bachelor's,1,55000
30,Female,Bachelor's,5,85000
34,Male,PhD,11,170000
28,Female,Bachelor's,3,60000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
37,Male,Master's,14,180000
39,Female,Bachelor's,16,200000
26,Male,Bachelor's,2,50000
31,Female,PhD,8,140000
29,Male,Bachelor's,4,70000
33,Female,Master's,9,130000
27,Male,Bachelor's,3,80000
36,Female,PhD,12,160000
25,Male,Bachelor's,1,55000
30,Female,Bachelor's,5,85000
34,Male,PhD,11,170000
28,Female,Bachelor's,3,60000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
37,Male,Master's,14,180000
39,Female,Bachelor's,16,200000
26,Male,Bachelor's,2,50000
31,Female,PhD,8,140000
29,Male,Bachelor's,4,70000
33,Female,Master's,9,130000
27,Male,Bachelor's,3,80000
36,Female,PhD,12,160000
25,Male,Bachelor's,1,55000
30,Female,Bachelor's,5,85000
34,Male,PhD,11,170000
28,Female,Bachelor's,3,60000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
37,Male,Master's,14,180000
39,Female,Bachelor's,16,200000
26,Male,Bachelor's,2,50000
31,Female,PhD,8,140000
29,Male,Bachelor's,4,70000
33,Female,Master's,9,130000
27,Male,Bachelor's,3,80000
36,Female,PhD,12,160000
25,Male,Bachelor's,1,55000
30,Female,Bachelor's,5,85000
34,Male,PhD,11,170000
28,Female,Bachelor's,3,60000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
37,Male,Master's,14,180000
39,Female,Bachelor's,16,200000
26,Male,Bachelor's,2,50000
31,Female,PhD,8,140000
29,Male,Bachelor's,4,70000
33,Female,Master's,9,130000
27,Male,Bachelor's,3,80000
36,Female,PhD,12,160000
25,Male,Bachelor's,1,55000
30,Female,Bachelor's,5,85000
34,Male,PhD,11,170000
28,Female,Bachelor's,3,60000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
37,Male,Master's,14,180000
39,Female,Bachelor's,16,200000
26,Male,Bachelor's,2,50000
31,Female,PhD,8,140000
29,Male,Bachelor's,4,70000
33,Female,Master's,9,130000
27,Male,Bachelor's,3,80000
36,Female,PhD,12,160000
25,Male,Bachelor's,1,55000
30,Female,Bachelor's,5,85000
34,Male,PhD,11,170000
28,Female,Bachelor's,3,60000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
37,Male,Master's,14,180000
39,Female,Bachelor's,16,200000
26,Male,Bachelor's,2,50000
31,Female,PhD,8,140000
29,Male,Bachelor's,4,70000
33,Female,Master's,9,130000
27,Male,Bachelor's,3,80000
36,Female,PhD,12,160000
25,Male,Bachelor's,1,55000
30,Female,Bachelor's,5,85000
34,Male,PhD,11,170000
28,Female,Bachelor's,3,60000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
37,Male,Master's,14,180000
28,Female,Bachelor's,3,60000
33,Male,Master's,9,120000
26,Female,Bachelor's,1,45000
29,Male,Bachelor's,5,80000
35,Female,PhD,11,150000
27,Male,Bachelor's,2,65000
31,Female,Bachelor's,7,100000
28,Male,Master's,4,90000
24,Female,Bachelor's,0,40000
30,Male,Bachelor's,6,110000
34,Female,PhD,12,170000
27,Male,Bachelor's,3,75000
33,Female,Master's,8,120000
29,Male,Bachelor's,4,70000
25,Female,High School,1,30000
36,Male,PhD,13,180000
39,Female,Bachelor's,15,200000
26,Male,Bachelor's,1,50000
31,Female,PhD,8,140000
28,Male,Bachelor's,3,65000
32,Female,Bachelor's,7,110000
24,Male,High School,0,28000
37,Male,Master's,14,190000
39,Female,Bachelor's,16,210000
26,Male,Bachelor's,2,55000
31,Female,PhD,8,140000
29,Male,Bachelor's,4,70000
33,Female,Master's,9,130000
27,Male,Bachelor's,3,80000
36,Female,PhD,12,170000
25,Male,Bachelor's,1,60000
30,Female,Bachelor's,5,90000
34,Male,PhD,11,160000
28,Female,Bachelor's,3,60000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
37,Male,Master's,14,190000
39,Female,Bachelor's,16,200000
26,Male,Bachelor's,2,55000
31,Female,PhD,8,140000
29,Male,Bachelor's,4,70000
33,Female,Master's,9,130000
27,Male,Bachelor's,3,80000
36,Female,PhD,12,170000
25,Male,Bachelor's,1,60000
30,Female,Bachelor's,5,90000
34,Male,PhD,11,160000
28,Female,Bachelor's,3,60000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
37,Male,Master's,14,190000
39,Female,Bachelor's,16,200000
26,Male,Bachelor's,2,55000
31,Female,PhD,8,140000
29,Male,Bachelor's,4,70000
33,Female,Master's,9,130000
27,Male,Bachelor's,3,80000
36,Female,PhD,12,170000
25,Male,Bachelor's,1,60000
30,Female,Bachelor's,5,90000
34,Male,PhD,11,160000
28,Female,Bachelor's,3,60000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
37,Male,Master's,14,190000
39,Female,Bachelor's,16,200000
26,Male,Bachelor's,2,55000
31,Female,PhD,8,140000
29,Male,Bachelor's,4,70000
33,Female,Master's,9,130000
27,Male,Bachelor's,3,80000
36,Female,PhD,12,170000
25,Male,Bachelor's,1,60000
30,Female,Bachelor's,5,90000
34,Male,PhD,11,160000
28,Female,Bachelor's,3,60000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
37,Male,Master's,14,190000
39,Female,Bachelor's,16,200000
26,Male,Bachelor's,2,55000
31,Female,PhD,8,140000
29,Male,Bachelor's,4,70000
33,Female,Master's,9,130000
27,Male,Bachelor's,3,80000
36,Female,PhD,12,170000
25,Male,Bachelor's,1,60000
30,Female,Bachelor's,5,90000
34,Male,PhD,11,160000
28,Female,Bachelor's,3,60000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
37,Male,Master's,14,190000
39,Female,Bachelor's,16,200000
26,Male,Bachelor's,2,55000
31,Female,PhD,8,140000
29,Male,Bachelor's,4,70000
33,Female,Master's,9,130000
27,Male,Bachelor's,3,80000
36,Female,PhD,12,170000
25,Male,Bachelor's,1,60000
30,Female,Bachelor's,5,90000
34,Male,PhD,11,160000
28,Female,Bachelor's,3,60000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
37,Male,Master's,14,190000
39,Female,Bachelor's,16,200000
26,Male,Bachelor's,2,55000
31,Female,PhD,8,140000
29,Male,Bachelor's,4,70000
33,Female,Master's,9,130000
27,Male,Bachelor's,3,80000
36,Female,PhD,12,170000
25,Male,Bachelor's,1,60000
30,Female,Bachelor's,5,90000
34,Male,PhD,11,160000
28,Female,Bachelor's,3,60000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
37,Male,Master's,14,190000
39,Female,Bachelor's,16,200000
26,Male,Bachelor's,2,55000
31,Female,PhD,8,140000
29,Male,Bachelor's,4,70000
33,Female,Master's,9,130000
27,Male,Bachelor's,3,80000
29,Male,Bachelor's,3,75000
32,Female,Master's,8,120000
27,Male,Bachelor's,2,65000
30,Female,PhD,6,100000
36,Male,Bachelor's,11,150000
28,Female,Bachelor's,3,60000
33,Male,Master's,9,120000
26,Female,Bachelor's,1,45000
29,Male,Bachelor's,5,80000
35,Female,PhD,11,150000
27,Male,Bachelor's,2,65000
31,Female,Bachelor's,7,100000
28,Male,Master's,4,90000
24,Female,Bachelor's,0,40000
30,Male,Bachelor's,6,110000
34,Female,PhD,12,170000
27,Male,Bachelor's,3,75000
33,Female,Master's,8,120000
29,Male,Bachelor's,4,70000
25,Female,High School,1,30000
36,Male,PhD,13,180000
39,Female,Bachelor's,15,200000
26,Male,Bachelor's,1,50000
31,Female,PhD,8,140000
28,Male,Bachelor's,3,65000
32,Female,Bachelor's,7,110000
24,Male,High School,0,28000
37,Male,Master's,14,190000
39,Female,Bachelor's,16,210000
26,Male,Bachelor's,2,55000
31,Female,PhD,8,140000
29,Male,Bachelor's,4,70000
33,Female,Master's,9,130000
27,Male,Bachelor's,3,80000
36,Female,PhD,12,170000
25,Male,Bachelor's,1,60000
30,Female,Bachelor's,5,90000
34,Male,PhD,11,160000
28,Female,Bachelor's,3,60000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
37,Male,Master's,14,190000
39,Female,Bachelor's,16,200000
26,Male,Bachelor's,2,55000
31,Female,PhD,8,140000
29,Male,Bachelor's,4,70000
33,Female,Master's,9,130000
27,Male,Bachelor's,3,80000
36,Female,PhD,12,170000
25,Male,Bachelor's,1,60000
30,Female,Bachelor's,5,90000
34,Male,PhD,11,160000
28,Female,Bachelor's,3,60000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
37,Male,Master's,14,190000
39,Female,Bachelor's,16,200000
26,Male,Bachelor's,2,55000
31,Female,PhD,8,140000
29,Male,Bachelor's,4,70000
33,Female,Master's,9,130000
27,Male,Bachelor's,3,80000
36,Female,PhD,12,170000
25,Male,Bachelor's,1,60000
30,Female,Bachelor's,5,90000
34,Male,PhD,11,160000
28,Female,Bachelor's,3,60000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
37,Male,Master's,14,190000
39,Female,Bachelor's,16,200000
26,Male,Bachelor's,2,55000
31,Female,PhD,8,140000
29,Male,Bachelor's,4,70000
33,Female,Master's,9,130000
27,Male,Bachelor's,3,80000
36,Female,PhD,12,170000
25,Male,Bachelor's,1,60000
30,Female,Bachelor's,5,90000
34,Male,PhD,11,160000
28,Female,Bachelor's,3,60000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
37,Male,Master's,14,190000
39,Female,Bachelor's,16,200000
26,Male,Bachelor's,2,55000
31,Female,PhD,8,140000
29,Male,Bachelor's,4,70000
33,Female,Master's,9,130000
27,Male,Bachelor's,3,80000
36,Female,PhD,12,170000
25,Male,Bachelor's,1,60000
30,Female,Bachelor's,5,90000
34,Male,PhD,11,160000
28,Female,Bachelor's,3,60000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
37,Male,Master's,14,190000
39,Female,Bachelor's,16,200000
26,Male,Bachelor's,2,55000
31,Female,PhD,8,140000
29,Male,Bachelor's,4,70000
33,Female,Master's,9,130000
27,Male,Bachelor's,3,80000
36,Female,PhD,12,170000
25,Male,Bachelor's,1,60000
30,Female,Bachelor's,5,90000
34,Male,PhD,11,160000
28,Female,Bachelor's,3,60000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
37,Male,Master's,14,190000
39,Female,Bachelor's,16,200000
26,Male,Bachelor's,2,55000
31,Female,PhD,8,140000
29,Male,Bachelor's,4,70000
33,Female,Master's,9,130000
27,Male,Bachelor's,3,80000
36,Female,PhD,12,170000
25,Male,Bachelor's,1,60000
30,Female,Bachelor's,5,90000
34,Male,PhD,11,160000
28,Female,Bachelor's,3,60000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
37,Male,Master's,14,190000
39,Female,Bachelor's,16,200000
27,Male,PhD,7,120000
28,Female,Bachelor's,3,60000
33,Male,Master's,8,120000
27,Female,Bachelor's,2,65000
30,Male,PhD,6,100000
36,Female,Bachelor's,11,150000
29,Male,Bachelor's,3,65000
32,Female,Master's,9,120000
26,Male,Bachelor's,1,45000
29,Female,Bachelor's,5,80000
35,Male,PhD,11,150000
27,Male,Bachelor's,2,65000
31,Female,Bachelor's,7,100000
28,Male,Master's,4,90000
24,Female,Bachelor's,0,40000
30,Male,Bachelor's,6,110000
34,Female,PhD,12,170000
27,Male,Bachelor's,3,75000
33,Female,Master's,8,120000
29,Male,Bachelor's,4,70000
25,Female,High School,1,30000
36,Male,PhD,13,180000
39,Female,Bachelor's,15,200000
26,Male,Bachelor's,1,50000
31,Female,PhD,8,140000
28,Male,Bachelor's,3,65000
32,Female,Bachelor's,7,110000
24,Male,High School,0,28000
37,Male,Master's,14,190000
39,Female,Bachelor's,16,210000
26,Male,Bachelor's,2,55000
31,Female,PhD,8,140000
29,Male,Bachelor's,4,70000
33,Female,Master's,9,130000
27,Male,Bachelor's,3,80000
36,Female,PhD,12,170000
25,Male,Bachelor's,1,60000
30,Female,Bachelor's,5,90000
34,Male,PhD,11,160000
28,Female,Bachelor's,3,60000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
37,Male,Master's,14,190000
39,Female,Bachelor's,16,200000
26,Male,Bachelor's,2,55000
31,Female,PhD,8,140000
29,Male,Bachelor's,4,70000
33,Female,Master's,9,130000
27,Male,Bachelor's,3,80000
36,Female,PhD,12,170000
25,Male,Bachelor's,1,60000
30,Female,Bachelor's,5,90000
34,Male,PhD,11,160000
28,Female,Bachelor's,3,60000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
37,Male,Master's,14,190000
39,Female,Bachelor's,16,200000
26,Male,Bachelor's,2,55000
31,Female,PhD,8,140000
29,Male,Bachelor's,4,70000
33,Female,Master's,9,130000
27,Male,Bachelor's,3,80000
36,Female,PhD,12,170000
25,Male,Bachelor's,1,60000
30,Female,Bachelor's,5,90000
34,Male,PhD,11,160000
28,Female,Bachelor's,3,60000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
37,Male,Master's,14,190000
39,Female,Bachelor's,16,200000
26,Male,Bachelor's,2,55000
31,Female,PhD,8,140000
29,Male,Bachelor's,4,70000
33,Female,Master's,9,130000
27,Male,Bachelor's,3,80000
36,Female,PhD,12,170000
25,Male,Bachelor's,1,60000
30,Female,Bachelor's,5,90000
34,Male,PhD,11,160000
28,Female,Bachelor's,3,60000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
37,Male,Master's,14,190000
39,Female,Bachelor's,16,200000
26,Male,Bachelor's,2,55000
31,Female,PhD,8,140000
